object_id,timestamp,location,detected_type,speed_mps,accel,jerk,heading_deg,d_heading_deg,nn_dist_m,closing_rate_mps,ttc_s,rel_speed_mps,heading_diff_deg,zone_change,path_gap,certainty,is_confident,lat,lon,dt_s,dv,accel_new,jerk_new
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
690fd7da87825a48788a8a41,2025-10-12 20:10:11.602,foothill,Car,0.092542306,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0.8238568938967907,True,35.294067,-120.6676,0.0,0.0,0.0,0.0
